src	dest	url	title	topics
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么有些人就喜欢虐恋_0203.md	D:/Docs/Obsidian/PARA/03-Resource/生活/健康/运动/为什么有些人就喜欢虐恋_0203.md	https://www.zhihu.com/question/38395394/answer/1953181451714540683	为什么有些人就喜欢虐恋？	健康, 运动, 情绪, 压力, 习惯, 康复
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么有那么多男的看不起武则天_0084.md	D:/Docs/Obsidian/PARA/03-Resource/社会/议题/社会现象/为什么有那么多男的看不起武则天_0084.md	https://www.zhihu.com/question/12320518249/answer/1961014481946649765	为什么有那么多男的看不起武则天?	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么正常人大脑里只会诞生一个意识呢_0008.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/为什么正常人大脑里只会诞生一个意识呢_0008.md	https://www.zhihu.com/question/6464718815/answer/87497930989	为什么正常人大脑里只会诞生一个意识呢？	AI, LLM, 机器学习, 模型训练, 工程, 基础设施
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么狗的服从性更高但是周围养猫的人越来越多_0219.md	D:/Docs/Obsidian/PARA/03-Resource/生活/健康/运动/为什么狗的服从性更高但是周围养猫的人越来越多_0219.md	https://www.zhihu.com/question/640371098/answer/1952896054941967451	为什么狗的服从性更高，但是周围养猫的人越来越多？	健康, 运动, 出行, 旅行, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在人们对李广去魅了_0027.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/为什么现在人们对李广去魅了_0027.md	https://www.zhihu.com/question/1905372437228552388/answer/1908964020242854414	为什么现在人们对李广去魅了？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在人对明朝那么看重_0078.md	D:/Docs/Obsidian/PARA/03-Resource/文化/历史/历史/为什么现在人对明朝那么看重_0078.md	https://www.zhihu.com/question/1451285110/answer/126078375060	为什么现在人对明朝那么看重？	历史, 哲学, 思想, 文化现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在俄罗斯联邦的人口还不如一战前的俄罗斯帝国_0082.md	D:/Docs/Obsidian/PARA/03-Resource/文化/历史/历史/为什么现在俄罗斯联邦的人口还不如一战前的俄罗斯帝国_0082.md	https://www.zhihu.com/question/481673816/answer/37815366133	为什么现在俄罗斯联邦的人口还不如一战前的俄罗斯帝国？	历史, 关系, 家庭, 就业, 社会现象, 发展
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在吹Rust的人这么多_0016.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/为什么现在吹Rust的人这么多_0016.md	https://www.zhihu.com/question/624623198/answer/3685475173	为什么现在吹Rust的人这么多？	AI, LLM, 机器学习, 编程, Rust, C++
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在女孩子爱好烘焙在相亲中也成了槽点了_0088.md	D:/Docs/Obsidian/PARA/03-Resource/生活/出行/旅行/为什么现在女孩子爱好烘焙在相亲中也成了槽点了_0088.md	https://www.zhihu.com/question/318773505/answer/1941984547395839428	为什么现在女孩子爱好烘焙，在相亲中也成了槽点了？	出行, 旅行, 关系, 家庭, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在女孩子爱好烘焙在相亲中也成了槽点了_0172.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/小说/为什么现在女孩子爱好烘焙在相亲中也成了槽点了_0172.md	https://www.zhihu.com/question/318773505/answer/1889604555622286179	为什么现在女孩子爱好烘焙，在相亲中也成了槽点了？	文学, 小说, 历史, 出行, 旅行, 关系
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在女孩子爱好烘焙在相亲中也成了槽点了_0178.md	D:/Docs/Obsidian/PARA/03-Resource/生活/出行/旅行/为什么现在女孩子爱好烘焙在相亲中也成了槽点了_0178.md	https://www.zhihu.com/question/318773505/answer/1889791460745922477	为什么现在女孩子爱好烘焙，在相亲中也成了槽点了？	出行, 旅行, 饮食, 烹饪, 关系, 家庭
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在很多高端主板还保留PS_2键鼠接口_0143.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/为什么现在很多高端主板还保留PS_2键鼠接口_0143.md	https://www.zhihu.com/question/373818321/answer/1960860274119669035	为什么现在很多高端主板还保留PS/ 2键鼠接口？	AI, 机器学习, 模型训练, 编程, C++, 工程
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在恋足癖这么多_0106.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/诗歌/为什么现在恋足癖这么多_0106.md	https://www.zhihu.com/question/10336397209/answer/1963540262325317960	为什么现在恋足癖这么多？	文学, 诗歌, 历史, 健康, 运动, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在玩不到盗版的大型单机游戏了_0022.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/为什么现在玩不到盗版的大型单机游戏了_0022.md	https://www.zhihu.com/question/499885119/answer/1985766792593946545	为什么现在玩不到盗版的大型单机游戏了？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在的控制越来越像数学_0010.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/为什么现在的控制越来越像数学_0010.md	https://www.zhihu.com/question/658968744/answer/1998889992047583769	为什么现在的控制越来越像数学？	AI, 机器学习, 工程, 基础设施, 自学, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么现在那么多质疑张桂梅的人_0033.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/为什么现在那么多质疑张桂梅的人_0033.md	https://www.zhihu.com/question/1959554207943234781/answer/1976715885231239287	为什么现在那么多质疑张桂梅的人？	AI, 机器学习, 工程, 基础设施, 自学, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么结婚一定要买房_0264.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/性能/为什么结婚一定要买房_0264.md	https://www.zhihu.com/question/20415760/answer/1895087967036490429	为什么结婚一定要买房？	工程, 性能, 教育, 高校, 投资, 健康
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么网上很多人都质疑古埃及文明_0128.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/小说/为什么网上很多人都质疑古埃及文明_0128.md	https://www.zhihu.com/question/451545808/answer/48980945136	为什么网上很多人都质疑古埃及文明？	文学, 小说, 历史, 哲学, 思想, 文化现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么美国不敢直接禁用_Windows_0265.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/为什么美国不敢直接禁用_Windows_0265.md	https://www.zhihu.com/question/599897608/answer/3031093966	为什么美国不敢直接禁用 Windows？	社会现象, Windows
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么藏民没有高原反应_0042.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/为什么藏民没有高原反应_0042.md	https://www.zhihu.com/question/597550334/answer/1971310366991549258	为什么藏民没有高原反应？	AI, 模型训练, 前端, React, 工程, 性能
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么被家暴的总是女性_0112.md	D:/Docs/Obsidian/PARA/03-Resource/生活/关系/家庭/为什么被家暴的总是女性_0112.md	https://www.zhihu.com/question/527529607/answer/1962288116120413329	为什么被家暴的总是女性?	关系, 家庭, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么计算机组成原理在教学时不从人的认识顺序出发_0150.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/为什么计算机组成原理在教学时不从人的认识顺序出发_0150.md	https://www.zhihu.com/question/1956119936310178453/answer/1957800993396889291	为什么计算机组成原理在教学时不从人的认识顺序出发？	AI, LLM, 模型训练, 编程, C++, C语言
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么豌豆玉米与胡萝卜丁经常混合在一起袋装冷冻售卖_0064.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/为什么豌豆玉米与胡萝卜丁经常混合在一起袋装冷冻售卖_0064.md	https://www.zhihu.com/question/320741588/answer/5560679396	为什么豌豆，玉米与胡萝卜丁经常混合在一起袋装冷冻售卖？	AI, 模型训练, 工程, 性能, 历史, 就业
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么资本主义没有灭亡_0038.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/为什么资本主义没有灭亡_0038.md	https://www.zhihu.com/question/625229413/answer/1968344895363217017	为什么资本主义没有灭亡？	AI, 模型训练, 工程, 基础设施, 性能, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么越是禁止孩子玩手机的家庭最后养出的网瘾少年越多_0183.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/为什么越是禁止孩子玩手机的家庭最后养出的网瘾少年越多_0183.md	https://www.zhihu.com/question/11289592472/answer/128229027402	为什么越是禁止孩子玩手机的家庭，最后养出的网瘾少年越多？	AI, 自学, 教育, 高校, 健康, 运动
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么这个社会中绝大多数领域最顶尖的人都以男性居多_0237.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/为什么这个社会中绝大多数领域最顶尖的人都以男性居多_0237.md	https://www.zhihu.com/question/429140806/answer/1950739347109290285	为什么这个社会中绝大多数领域最顶尖的人都以男性居多？	AI, 教育, 高校, 就业, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么追我的男生突然放弃了_0286.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/为什么追我的男生突然放弃了_0286.md	https://www.zhihu.com/question/353837007/answer/3434494246	为什么追我的男生突然放弃了？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为什么那些社会青年精神小伙身边总是不缺妹子而那些读过一些书并且条件也还行的人反而没那么容易_0095.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/为什么那些社会青年精神小伙身边总是不缺妹子而那些读过一些书并且条件也还行的人反而没那么容易_0095.md	https://www.zhihu.com/question/429867751/answer/1964623278975975986	为什么那些社会青年、精神小伙身边总是不缺妹子，而那些读过一些书并且条件也还行的人，反而没那么容易？	教育, 高校, 健康, 运动, 关系, 家庭
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为何_Linus_一个人就能写出这么强的系统中国却做不出来_0126.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/为何_Linus_一个人就能写出这么强的系统中国却做不出来_0126.md	https://www.zhihu.com/question/63187737/answer/3168361052	为何 Linus 一个人就能写出这么强的系统，中国却做不出来？	AI, 机器学习, 自学, 阅读, 书单, 语言
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/为啥小孩会被叫做吞金巨兽行走的碎钞机_0170.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/为啥小孩会被叫做吞金巨兽行走的碎钞机_0170.md	https://www.zhihu.com/question/495647821/answer/1890423647065314166	为啥小孩会被叫做"吞金巨兽"，"行走的碎钞机"?	AI, 模型训练, 自学, 知识管理, 笔记, 语言
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/五星级酒店档次是如何分类的_0287.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/性能/五星级酒店档次是如何分类的_0287.md	https://www.zhihu.com/question/21441440/answer/128348339028	五星级酒店档次是如何分类的？	工程, 性能, 自学, 历史, 出行, 旅行
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/人们在没有计算机的帮助下是如何计算根号3_0285.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/人们在没有计算机的帮助下是如何计算根号3_0285.md	https://www.zhihu.com/question/531661850/answer/2486469682	人们在没有计算机的帮助下是如何计算根号3？	AI, 编程, C++, 3
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/人是如何一步步拉开差距的_0080.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/人是如何一步步拉开差距的_0080.md	https://www.zhihu.com/question/1907699737605439644/answer/1907708464857346908	人是如何一步步拉开差距的？	教育, 高校, 语言, 英语, 关系, 家庭
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/人活着为什么要读书呢_0276.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/人活着为什么要读书呢_0276.md	https://www.zhihu.com/question/626814752/answer/3312066946	人活着为什么要读书呢？	AI, 模型训练, 教育, 高校, 阅读, 书单
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/人生回报率最高的18件事基于科学研究的高回报生活实践_0070.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/人生回报率最高的18件事基于科学研究的高回报生活实践_0070.md	https://zhuanlan.zhihu.com/p/1961397040438282206	人生回报率最高的18件事（基于科学研究的高回报生活实践）	AI, LLM, 提示工程, AI绘画, 模型训练, 工程
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/人类制造的最不可思议的机器有哪些_0345.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/人类制造的最不可思议的机器有哪些_0345.md	https://www.zhihu.com/question/26952054/answer/2962110309	人类制造的最不可思议的机器有哪些？	AI, 机器学习, 工程, 性能, 语言, 英语
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/什么事情是你当了老板才知道的_0105.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/什么事情是你当了老板才知道的_0105.md	https://www.zhihu.com/question/364147974/answer/1891217431873165144	什么事情是你当了老板才知道的？	AI, 就业, 发展, 职业规划, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/什么是_Zettelkasten_卡片盒笔记法_0337.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/什么是_Zettelkasten_卡片盒笔记法_0337.md	https://www.zhihu.com/question/384309878/answer/2713962647	什么是 Zettelkasten 卡片盒笔记法？	工程, 基础设施, Obsidian, 自学, 教育, 高校
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/什么是人生的最顶级享受_0097.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/什么是人生的最顶级享受_0097.md	https://www.zhihu.com/question/538449801/answer/1963607616958763098	什么是人生的最顶级享受？	教育, 高校, 出行, 旅行, 关系, 家庭
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/什么是去中心化_0228.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/什么是去中心化_0228.md	https://www.zhihu.com/question/268003724/answer/2225001237	什么是去中心化？	AI, 工程, 基础设施, 性能, 投资, 资产
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/什么是最科学的练钢琴方式_0312.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/什么是最科学的练钢琴方式_0312.md	https://www.zhihu.com/question/305729156/answer/554938129	什么是最科学的练钢琴方式？	AI, 模型训练, 阅读, 书单, 语言, 英语
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/仅买一个域名而不买服务器那域名除了装逼还有什么作用_0399.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/仅买一个域名而不买服务器那域名除了装逼还有什么作用_0399.md	https://www.zhihu.com/question/339487495/answer/2931112130	仅买一个域名，而不买服务器，那域名除了装逼，还有什么作用？	工程, 基础设施, 域名, 服务器, 入门
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/从我开始学单片机到完成一个智能小车的制作我都需要掌握哪些知识_0338.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/从我开始学单片机到完成一个智能小车的制作我都需要掌握哪些知识_0338.md	https://www.zhihu.com/question/494592156/answer/2198444226	从我开始学单片机到完成一个智能小车的制作我都需要掌握哪些知识？	AI, 工程, 基础设施, 性能, 自学, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/优质AI绘画模型及Lora推荐_0348.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/LLM/优质AI绘画模型及Lora推荐_0348.md	https://zhuanlan.zhihu.com/p/617255920	优质AI绘画模型及Lora推荐	AI, LLM, 提示工程, AI绘画, 模型训练, 工程
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/作为一个研究生有哪些你直呼好用的科研神器_0410.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/作为一个研究生有哪些你直呼好用的科研神器_0410.md	https://www.zhihu.com/question/484596211/answer/2160222107	作为一个研究生，有哪些你直呼好用的科研神器？	教育, 高校, 科研, 效率
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你为什么不愿意和父母旅游_0051.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/你为什么不愿意和父母旅游_0051.md	https://www.zhihu.com/question/293045632/answer/3205119234	你为什么不愿意和父母旅游?	自学, 历史, 出行, 旅行, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你们22届毕业生都在干嘛我找不到工作摆烂了_0308.md	D:/Docs/Obsidian/PARA/03-Resource/学习/教育/高校/你们22届毕业生都在干嘛我找不到工作摆烂了_0308.md	https://www.zhihu.com/question/547504520/answer/3034523069	你们22届毕业生都在干嘛？我找不到工作摆烂了。?	教育, 高校, 就业, 情绪, 压力, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你们见过最漂亮的女演员是谁注意是最漂亮_0198.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/你们见过最漂亮的女演员是谁注意是最漂亮_0198.md	https://www.zhihu.com/question/659955767/answer/1954670859605250829	你们见过最漂亮的女演员是谁？注意，是最漂亮？	工程, 基础设施
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你们觉得微信有多垃圾_0137.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/你们觉得微信有多垃圾_0137.md	https://www.zhihu.com/question/382043235/answer/1960390975387079867	你们觉得微信有多垃圾？	AI, 知识管理, 笔记, 历史, 就业, 自学
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你卡过最厉害的bug是什么_0195.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/你卡过最厉害的bug是什么_0195.md	https://www.zhihu.com/question/316703576/answer/1954865172578559934	你卡过最厉害的bug是什么？	自学, 关系, 家庭, 就业, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你和你老婆是怎么认识的_0061.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/你和你老婆是怎么认识的_0061.md	https://www.zhihu.com/question/68455714/answer/1902369871574041582	你和你老婆是怎么认识的？	自学, 教育, 高校, 文学, 小说, 关系
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你在国外吃到过什么第一口就惊为天人的食物_0197.md	D:/Docs/Obsidian/PARA/03-Resource/金融/资产/黄金/你在国外吃到过什么第一口就惊为天人的食物_0197.md	https://www.zhihu.com/question/321664580/answer/1921710658820502943	你在国外吃到过什么第一口就惊为天人的食物？	资产, 黄金, 饮食, 烹饪, 市场, 股票
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你家的猫做过哪些不可思议的事_0229.md	D:/Docs/Obsidian/PARA/03-Resource/生活/健康/运动/你家的猫做过哪些不可思议的事_0229.md	https://www.zhihu.com/question/52004901/answer/1951121758989034975	你家的猫做过哪些不可思议的事？	健康, 运动, 习惯, 康复, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你怎么看待萝莉控_0246.md	D:/Docs/Obsidian/PARA/03-Resource/文化/文学/小说/你怎么看待萝莉控_0246.md	https://www.zhihu.com/question/602033112/answer/1905312415547111420	你怎么看待萝莉控？	文学, 小说, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你捡过最大的漏是什么_0081.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/你捡过最大的漏是什么_0081.md	https://www.zhihu.com/question/343055160/answer/1958047097157821885	你捡过最大的漏是什么？	AI, 模型训练, 工程, 性能, 知识管理, 笔记
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你最高光的时刻是什么时候_0057.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/模型训练/你最高光的时刻是什么时候_0057.md	https://www.zhihu.com/question/639104851/answer/3464748851	你最高光的时刻是什么时候？	AI, 模型训练, 工程, 性能, 自学, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你有什么想给刚毕业的大学应届生的建议_0036.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/你有什么想给刚毕业的大学应届生的建议_0036.md	https://www.zhihu.com/question/66835025/answer/1975718892375667190	你有什么想给刚毕业的大学应届生的建议？	AI, 工程, 基础设施, 自学, 教育, 高校
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你用AI作画工具生成过哪些惊艳令人拍案叫绝的作品_0380.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/AI绘画/你用AI作画工具生成过哪些惊艳令人拍案叫绝的作品_0380.md	https://www.zhihu.com/question/553140411/answer/2944769518	你用AI作画工具生成过哪些惊艳、令人拍案叫绝的作品？	AI, AI绘画, 工程, 基础设施, 社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你的低成本爱好是什么_0045.md	D:/Docs/Obsidian/PARA/03-Resource/生活/健康/运动/你的低成本爱好是什么_0045.md	https://www.zhihu.com/question/1897959255778231029/answer/1949489013611271199	你的低成本爱好是什么？	健康, 运动, 习惯, 康复, 情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你的室友有多奇葩_0087.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/你的室友有多奇葩_0087.md	https://www.zhihu.com/question/270998165/answer/1964695193971299591	你的室友有多奇葩？？	AI, 工程, 性能, 自学, 教育, 高校
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你看过哪些有趣的地图_0142.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/你看过哪些有趣的地图_0142.md	https://www.zhihu.com/question/663769339/answer/1893619258426114330	你看过哪些有趣的地图?	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过哪些令你瞠目结舌的CC代码技巧_0400.md	D:/Docs/Obsidian/PARA/03-Resource/技术/编程/C-C++/你见过哪些令你瞠目结舌的CC代码技巧_0400.md	https://www.zhihu.com/question/37692782/answer/2929878510	你见过哪些令你瞠目结舌的C/C++代码技巧？	编程, C-C++, 技巧, 软件工程, 实践, 入门
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过最反人类的设计是什么_0199.md	D:/Docs/Obsidian/PARA/03-Resource/心理/情绪/压力/你见过最反人类的设计是什么_0199.md	https://www.zhihu.com/question/57773589/answer/1954706499868824305	你见过最反人类的设计是什么？	情绪, 压力
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过最真实的商战是什么_0135.md	D:/Docs/Obsidian/PARA/03-Resource/金融/资产/加密货币/你见过最真实的商战是什么_0135.md	https://www.zhihu.com/question/651124210/answer/1954638948778382909	你见过最真实的商战是什么？	资产, 加密货币, 就业, 情绪, 压力, 市场
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过的最棒的个人博客界面是什么样的_0089.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/你见过的最棒的个人博客界面是什么样的_0089.md	https://www.zhihu.com/question/29755481/answer/1897997924782302748	你见过的最棒的个人博客界面是什么样的？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过的最棒的个人博客界面是什么样的_0344.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/应用/你见过的最棒的个人博客界面是什么样的_0344.md	https://www.zhihu.com/question/29755481/answer/2972485583	你见过的最棒的个人博客界面是什么样的？	AI, 工程, 基础设施, 自学, 阅读, 书单
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过的狠人有多绝_0068.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/机器学习/你见过的狠人有多绝_0068.md	https://www.zhihu.com/question/538690869/answer/1961264910878095351	你见过的狠人有多绝?	AI, 机器学习, 工程, 性能, 自学, 教育
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你见过高中物理最变态的题是什么_0244.md	D:/Docs/Obsidian/PARA/03-Resource/技术/AI/原理/你见过高中物理最变态的题是什么_0244.md	https://www.zhihu.com/question/268666811/answer/1926072981681054461	你见过高中物理最变态的题是什么？	AI, 动漫, 二次元
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/你身边有年纪轻轻就去世的人吗_0011.md	D:/Docs/Obsidian/PARA/03-Resource/学习/方法/自学/你身边有年纪轻轻就去世的人吗_0011.md	https://www.zhihu.com/question/489528551/answer/1979243853824431503	你身边有年纪轻轻就去世的人吗？	自学, 教育, 高校, 出行, 旅行, 关系
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/做生意需要明白哪些道理_0282.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/性能/做生意需要明白哪些道理_0282.md	https://www.zhihu.com/question/507104337/answer/1896616193575597424	做生意需要明白哪些道理？	工程, 性能, 就业, 发展, 职业规划, 情绪
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/光伏板要多少年才能发回生产它消耗的电_0274.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/光伏板要多少年才能发回生产它消耗的电_0274.md	https://www.zhihu.com/question/8943495780/answer/80086864062	光伏板要多少年才能发回生产它消耗的电？	社会现象
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/免费白嫖4核26G服务器Okteto_0381.md	D:/Docs/Obsidian/PARA/03-Resource/技术/工程/基础设施/免费白嫖4核26G服务器Okteto_0381.md	https://zhuanlan.zhihu.com/p/615209756	免费白嫖4核26G服务器（Okteto）	工程, 基础设施, 云服务, 软件工程, 消费, 省钱
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/全网最全投稿渠道方式吐血整理①_0409.md	D:/Docs/Obsidian/PARA/03-Resource/文化/内容创作/投稿/全网最全投稿渠道方式吐血整理①_0409.md	https://zhuanlan.zhihu.com/p/550966640	全网最全投稿渠道方式（吐血整理）①	内容创作, 投稿, 写作, 发展, 副业, 技能
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/公安局电子取证是如何获得手机里面的资料_0210.md	D:/Docs/Obsidian/PARA/03-Resource/金融/资产/加密货币/公安局电子取证是如何获得手机里面的资料_0210.md	https://www.zhihu.com/question/269346901/answer/123528596492	公安局电子取证，是如何获得手机里面的资料？	资产, 加密货币, 市场, 股票, 投资, 风险
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/内蒙为什么那么有钱_0208.md	D:/Docs/Obsidian/PARA/03-Resource/生活/出行/旅行/内蒙为什么那么有钱_0208.md	https://www.zhihu.com/question/529327024/answer/1953115056746272233	内蒙为什么那么有钱?	出行, 旅行
D:/Docs/Obsidian/PARA/00-Inbox/知乎收藏/凡人歌月薪_2_万的沈琳为什么愿意卖卤肉_0049.md	D:/Docs/Obsidian/PARA/03-Resource/社会/观点/讨论/凡人歌月薪_2_万的沈琳为什么愿意卖卤肉_0049.md	https://www.zhihu.com/question/667537804/answer/13217614325	《凡人歌》月薪 2 万的沈琳为什么愿意卖卤肉？	社会现象, 2
